ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
6902909_031D,-141.69500259423071,-9.322352752157082,2019-04-14T21:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_031D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_031D.nc
6902909_030,-141.69009,-9.323301666666667,2019-04-14T20:39:59.999Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_030.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_030.nc
6902909_030D,-141.63875597352572,-9.29615547014566,2019-04-12T02:55:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_030D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_030D.nc
6902909_029,-141.63604,-9.294451666666667,2019-04-12T01:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_029.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_029.nc
6902909_029D,-141.58799214810185,-9.261436604769134,2019-04-10T02:51:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_029D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_029D.nc
6902909_028,-141.58444333333333,-9.259835,2019-04-10T01:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_028.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_028.nc
6902909_028D,-141.55549676459395,-9.249220224186823,2019-04-08T21:56:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_028D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_028D.nc
6902909_027,-141.55383166666667,-9.248946666666667,2019-04-08T20:41:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_027.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_027.nc
6902909_027D,-141.52086984630208,-9.231147844834435,2019-04-06T17:47:59.999Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_027D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_027D.nc
6902909_026,-141.51792333333333,-9.23088,2019-04-06T16:36:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_026.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_026.nc
6902909_026D,-141.46026957880537,-9.190877267947881,2019-04-04T21:45:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_026D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_026D.nc
6902909_025,-141.45734166666668,-9.187713333333333,2019-04-04T20:31:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_025.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_025.nc
6902909_025D,-141.40900786212688,-9.129309090038335,2019-04-02T02:59:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_025D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_025D.nc
6902909_024,-141.40941,-9.12812,2019-04-02T01:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_024.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_024.nc
6902909_024D,-141.37767973551334,-9.111739718348682,2019-03-31T22:59:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_024D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_024D.nc
6902909_023,-141.37432333333334,-9.108973333333333,2019-03-31T21:43:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_023.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_023.nc
6902909_023D,-141.33664561753844,-9.062789182884982,2019-03-29T17:49:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_023D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_023D.nc
6902909_022,-141.33654333333334,-9.06032,2019-03-29T16:36:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_022.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_022.nc
6902909_022D,-141.28354786054575,-9.03540913183529,2019-03-27T17:57:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_022D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_022D.nc
6902909_021,-141.28305833333334,-9.032881666666666,2019-03-27T16:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_021.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_021.nc
6902909_021D,-141.2679250030939,-9.01656370230178,2019-03-25T22:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_021D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_021D.nc
6902909_020,-141.265875,-9.015846666666667,2019-03-25T21:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_020.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_020.nc
6902909_020D,-141.19732552374975,-8.969265951162168,2019-03-23T02:55:59.999Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_020D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_020D.nc
6902909_019,-141.19424166666667,-8.968056666666667,2019-03-23T01:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_019.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_019.nc
6902909_019D,-141.13816451575593,-8.931120934307028,2019-03-21T02:47:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_019D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_019D.nc
6902909_018,-141.13528333333332,-8.931351666666666,2019-03-21T01:34:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_018.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_018.nc
6902909_018D,-141.11477967725463,-8.896050060284237,2019-03-19T23:04:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_018D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_018D.nc
6902909_017,-141.11279166666668,-8.893941666666667,2019-03-19T21:48:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_017.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_017.nc
6902909_017D,-141.07701467482696,-8.857707624292448,2019-03-17T17:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_017D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_017D.nc
6902909_016,-141.07698833333333,-8.857138333333333,2019-03-17T16:41:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_016.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_016.nc
6902909_016D,-141.04473757306855,-8.858096421164666,2019-03-16T22:50:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_016D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_016D.nc
6902909_015,-141.04036666666667,-8.856628333333333,2019-03-16T21:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_015.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_015.nc
6902909_015D,-141.0225455361078,-8.835899007567798,2019-03-15T02:46:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_015D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_015D.nc
6902909_014,-141.01831666666666,-8.838465,2019-03-15T01:33:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_014.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_014.nc
6902909_014D,-140.99731531681638,-8.842037931554902,2019-03-14T03:07:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_014D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_014D.nc
6902909_013,-140.99660166666666,-8.8421,2019-03-14T01:56:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_013.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_013.nc
6902909_013D,-140.99519480752878,-8.846976256444483,2019-03-13T23:06:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_013D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_013D.nc
6902909_012,-140.99396833333333,-8.84539,2019-03-13T21:54:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_012.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_012.nc
6902909_012D,-140.93708653312794,-8.843242128043551,2019-03-12T17:47:59.999Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_012D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_012D.nc
6902909_011,-140.93149666666667,-8.841996666666667,2019-03-12T16:36:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_011.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_011.nc
6902909_011D,-140.90621375508303,-8.85559708476356,2019-03-11T22:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_011D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_011D.nc
6902909_010,-140.90109166666667,-8.85856,2019-03-11T21:32:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_010.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_010.nc
6902909_010D,-140.87056115434402,-8.85008726183196,2019-03-10T22:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_010D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_010D.nc
6902909_009,-140.87019166666667,-8.84979,2019-03-10T21:42:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_009.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_009.nc
6902909_009D,-140.83901215886942,-8.8758604388679,2019-03-09T22:46:59.999Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_009D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_009D.nc
6902909_008,-140.8361,-8.87661,2019-03-09T21:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_008.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_008.nc
6902909_008D,-140.8366883425998,-8.869367355918117,2019-03-08T22:54:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_008D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_008D.nc
6902909_007,-140.83494166666668,-8.869895,2019-03-08T21:44:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_007.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_007.nc
6902909_007D,-140.8245839339925,-8.856562104640675,2019-03-07T22:49:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_007D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_007D.nc
6902909_006,-140.82415833333334,-8.857145,2019-03-07T21:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_006.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_006.nc
6902909_006D,-140.77183706273573,-8.868757553820886,2019-03-06T15:07:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_006D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_006D.nc
6902909_005,-140.76690666666667,-8.862943333333334,2019-03-06T13:38:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_005.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_005.nc
6902909_005D,-140.73307693285994,-8.834282347726427,2019-03-05T15:02:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_005D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_005D.nc
6902909_004,-140.73377333333335,-8.834186666666668,2019-03-05T13:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_004.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_004.nc
6902909_004D,-140.70251676278835,-8.825215190558264,2019-03-04T14:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_004D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_004D.nc
6902909_003,-140.70137833333334,-8.819746666666667,2019-03-04T13:37:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_003.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_003.nc
6902909_003D,-140.70153570728093,-8.810068168889742,2019-03-03T14:53:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_003D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_003D.nc
6902909_002,-140.69895333333332,-8.813858333333334,2019-03-03T13:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_002.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_002.nc
6902909_002D,-140.6599869341213,-8.82341694886889,2019-03-02T15:20:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_002D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_002D.nc
6902909_001,-140.65821166666666,-8.82753,2019-03-02T13:40:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_001.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_001.nc
6902909_001D,-140.62497571734585,-8.849658852229691,2019-03-01T05:30:00.000Z,IF,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/D6902909_001D.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/coriolis/6902909/profiles/SD6902909_001D.nc
